time,us_aqi,pm10,pm2_5,ozone,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,temperature_2m,relative_humidity_2m,wind_speed_10m,cloud_cover,precipitation,dayofweek,hour,month
2025-05-04 11:00:00,62.0,28.1,17.0,120.0,255.0,5.3,13.5,32.267002,57.0,31.712708,0.0,0.0,6,11,5
2025-05-04 12:00:00,62.0,28.8,16.2,120.0,242.0,3.9,12.7,31.467001,61.0,31.435646,0.0,0.0,6,12,5
2025-05-04 13:00:00,62.0,30.5,17.0,117.0,247.0,3.5,11.3,30.167,68.0,32.048088,0.0,0.0,6,13,5
2025-05-04 14:00:00,61.0,32.1,18.1,113.0,261.0,3.7,10.3,29.367,72.0,27.661497,0.0,0.0,6,14,5
2025-05-04 15:00:00,61.0,32.5,18.5,109.0,282.0,4.1,10.2,28.767,75.0,26.496098,0.0,0.0,6,15,5
2025-05-04 16:00:00,61.0,31.3,18.4,105.0,311.0,5.2,10.6,28.467001,76.0,22.9724,0.0,0.0,6,16,5
2025-05-04 17:00:00,62.0,38.1,22.2,100.0,340.0,7.8,12.8,28.267,77.0,17.388409,0.0,0.0,6,17,5
2025-05-04 18:00:00,62.0,36.7,22.3,87.0,362.0,14.4,13.3,27.867,80.0,17.884428,0.0,0.0,6,18,5
2025-05-04 19:00:00,63.0,32.8,22.1,69.0,383.0,23.4,14.0,27.567001,82.0,18.335276,0.0,0.0,6,19,5
2025-05-04 20:00:00,64.0,31.2,22.9,56.0,412.0,29.4,14.3,27.367,83.0,16.80857,0.0,0.0,6,20,5
2025-05-04 21:00:00,64.0,30.5,21.7,52.0,469.0,29.9,13.8,27.067001,84.0,16.418526,1.0,0.0,6,21,5
2025-05-04 22:00:00,64.0,31.7,21.0,53.0,532.0,27.5,12.8,26.967001,85.0,17.174677,17.0,0.0,6,22,5
2025-05-04 23:00:00,64.0,35.3,21.4,55.0,549.0,24.4,11.7,27.067001,84.0,18.514643,14.0,0.0,6,23,5
2025-05-05 00:00:00,64.0,39.8,21.7,58.0,475.0,20.8,10.5,27.367,84.0,20.140705,100.0,0.0,0,0,5
2025-05-05 01:00:00,65.0,43.1,20.8,63.0,354.0,16.5,9.3,27.317001,85.0,18.899143,77.0,0.0,0,1,5
2025-05-05 02:00:00,65.0,45.2,19.5,66.0,262.0,13.0,8.3,27.667,82.0,15.484185,100.0,0.0,0,2,5
2025-05-05 03:00:00,65.0,46.3,18.6,67.0,212.0,10.6,7.7,28.567001,75.0,10.24578,53.0,0.0,0,3,5
2025-05-05 04:00:00,65.0,48.0,18.3,68.0,191.0,9.1,7.3,29.267,69.0,6.9899354,100.0,0.0,0,4,5
2025-05-05 05:00:00,66.0,43.8,17.1,61.0,241.0,9.8,7.8,30.467001,62.0,7.491114,77.0,0.0,0,5,5
2025-05-05 06:00:00,66.0,39.6,16.4,59.0,428.0,11.6,9.1,32.067,55.0,13.202726,0.0,0.0,0,6,5
2025-05-05 07:00:00,66.0,38.5,16.7,58.0,684.0,13.8,11.0,32.967,51.0,15.158522,0.0,0.0,0,7,5
2025-05-05 08:00:00,66.0,37.4,17.1,62.0,851.0,14.6,13.2,33.567,50.0,21.2522,0.0,0.0,0,8,5
2025-05-05 09:00:00,66.0,42.3,17.6,76.0,844.0,12.3,16.1,33.567,50.0,23.795427,0.0,0.0,0,9,5
2025-05-05 10:00:00,65.0,46.4,19.4,96.0,747.0,8.6,19.2,33.067,53.0,25.6233,0.0,0.0,0,10,5
2025-05-05 11:00:00,65.0,54.6,22.2,111.0,649.0,5.6,21.2,32.767002,55.0,24.162947,0.0,0.0,0,11,5
2025-05-05 12:00:00,66.0,68.5,24.8,120.0,572.0,4.1,20.9,32.667,55.0,21.028437,0.0,0.0,0,12,5
2025-05-05 13:00:00,67.0,75.0,25.8,124.0,495.0,3.4,19.6,32.167,57.0,21.38897,0.0,0.0,0,13,5
2025-05-05 14:00:00,67.0,73.3,25.6,124.0,437.0,4.1,19.0,31.567001,60.0,17.902534,0.0,0.0,0,14,5
2025-05-05 15:00:00,68.0,74.3,25.1,117.0,399.0,6.0,20.3,31.067001,62.0,10.464797,0.0,0.0,0,15,5
2025-05-05 16:00:00,69.0,100.8,28.7,106.0,382.0,9.3,22.4,30.367,67.0,18.057508,5.0,0.0,0,16,5
2025-05-05 17:00:00,70.0,172.3,40.2,159.0,405.0,9.3,16.4,29.867,69.0,17.388409,71.0,0.0,0,17,5
2025-05-05 18:00:00,71.0,151.3,39.1,131.0,506.0,21.3,16.2,29.367,72.0,16.394829,45.0,0.0,0,18,5
2025-05-05 19:00:00,78.0,108.3,38.3,92.0,648.0,37.7,16.0,28.867,76.0,17.283749,100.0,0.0,0,19,5
2025-05-05 20:00:00,74.0,87.8,39.1,62.0,742.0,48.6,15.5,28.467001,78.0,17.581125,66.0,0.0,0,20,5
2025-05-05 21:00:00,76.0,79.6,39.7,51.0,744.0,48.6,14.7,28.267,79.0,13.661038,14.0,0.0,0,21,5
2025-05-05 22:00:00,77.0,72.4,36.9,48.0,698.0,43.1,13.7,28.267,79.0,10.829958,88.0,0.0,0,22,5
2025-05-05 23:00:00,79.0,69.6,34.5,46.0,646.0,38.5,13.0,28.167,78.0,6.3690495,50.0,0.0,0,23,5
2025-05-06 00:00:00,80.0,70.3,34.5,40.0,599.0,37.0,12.7,28.167,79.0,3.8268526,5.0,0.0,1,0,5
2025-05-06 01:00:00,81.0,61.2,33.2,35.0,547.0,36.4,12.7,28.267,77.0,1.1384199,5.0,0.0,1,1,5
2025-05-06 02:00:00,82.0,55.2,30.5,31.0,499.0,35.8,13.3,28.867,71.0,2.1897945,0.0,0.0,1,2,5
2025-05-06 03:00:00,83.0,53.2,30.4,28.0,429.0,35.0,14.8,29.967001,62.0,3.4152596,5.0,0.0,1,3,5
2025-05-06 04:00:00,84.0,53.6,30.6,26.0,363.0,34.2,16.9,31.067001,55.0,9.449572,0.0,0.0,1,4,5
2025-05-06 05:00:00,85.0,73.6,41.9,14.0,388.0,50.1,18.5,31.767,54.0,13.979872,0.0,0.0,1,5,5
2025-05-06 06:00:00,87.0,75.4,42.7,25.0,614.0,48.2,21.9,31.867,57.0,15.315873,0.0,0.0,1,6,5
2025-05-06 07:00:00,90.0,77.5,46.6,41.0,931.0,45.2,26.5,32.367,55.0,16.954432,5.0,0.0,1,7,5
2025-05-06 08:00:00,92.0,104.8,46.3,64.0,1100.0,40.1,30.5,32.567,55.0,21.647945,6.0,0.0,1,8,5
2025-05-06 09:00:00,95.0,122.9,43.3,98.0,976.0,31.0,33.3,32.367,55.0,21.077686,6.0,0.0,1,9,5
2025-05-06 10:00:00,97.0,129.0,43.1,138.0,703.0,19.8,35.3,32.667,53.0,20.780453,6.0,0.0,1,10,5
2025-05-06 11:00:00,99.0,135.0,45.3,169.0,482.0,11.2,36.0,32.567,53.0,23.210928,5.0,0.0,1,11,5
2025-05-06 12:00:00,101.0,129.9,44.6,185.0,386.0,7.0,34.5,31.767,56.0,26.66188,0.0,0.0,1,12,5
2025-05-06 13:00:00,104.0,121.1,42.5,190.0,340.0,5.4,31.6,30.167,64.0,26.518099,0.0,0.0,1,13,5
2025-05-06 14:00:00,105.0,116.6,40.5,186.0,322.0,5.1,28.8,29.167,71.0,25.212852,0.0,0.0,1,14,5
2025-05-06 15:00:00,107.0,120.1,38.0,168.0,338.0,6.1,26.7,28.767,74.0,21.986542,0.0,0.0,1,15,5
2025-05-06 16:00:00,121.0,120.6,35.6,140.0,381.0,8.5,24.6,28.667,75.0,17.555307,0.0,0.0,1,16,5
2025-05-06 17:00:00,138.0,129.5,36.8,110.0,408.0,12.7,20.5,28.567001,75.0,14.578888,6.0,0.0,1,17,5
2025-05-06 18:00:00,140.0,127.1,34.5,90.0,397.0,17.7,18.9,28.567001,74.0,12.661564,10.0,0.0,1,18,5
2025-05-06 19:00:00,130.0,111.8,31.5,62.0,369.0,24.4,16.6,28.467001,74.0,9.028754,5.0,0.0,1,19,5
2025-05-06 20:00:00,107.0,92.9,28.4,42.0,342.0,28.6,14.6,28.367,74.0,6.2145634,5.0,0.0,1,20,5
2025-05-06 21:00:00,106.0,70.5,24.7,36.0,321.0,27.9,13.1,28.267,74.0,5.5887027,6.0,0.0,1,21,5
2025-05-06 22:00:00,105.0,54.8,21.4,38.0,301.0,24.6,11.9,28.067001,76.0,7.771331,5.0,0.0,1,22,5
2025-05-06 23:00:00,103.0,40.2,18.7,40.0,287.0,21.5,10.9,27.867,77.0,9.9571085,0.0,0.0,1,23,5
2025-05-07 00:00:00,101.0,32.2,16.9,40.0,282.0,19.1,9.8,27.467001,81.0,14.154915,0.0,0.0,2,0,5
2025-05-07 01:00:00,100.0,28.5,15.5,40.0,283.0,16.8,9.0,27.267,82.0,10.30883,0.0,0.0,2,1,5
2025-05-07 02:00:00,98.0,27.0,15.3,40.0,291.0,15.6,9.0,27.567001,79.0,4.6938257,0.0,0.0,2,2,5
2025-05-07 03:00:00,97.0,27.0,15.9,37.0,301.0,16.6,10.1,28.667,71.0,1.2979984,0.0,0.0,2,3,5
2025-05-07 04:00:00,95.0,29.3,17.2,34.0,318.0,18.7,12.1,30.067001,63.0,3.8773184,0.0,0.0,2,4,5
2025-05-07 05:00:00,94.0,23.1,16.6,25.0,359.0,22.5,13.9,31.667,55.0,7.42159,0.0,0.0,2,5,5
2025-05-07 06:00:00,92.0,27.0,17.8,29.0,447.0,21.1,18.0,32.767002,52.0,14.512064,0.0,0.0,2,6,5
2025-05-07 07:00:00,90.0,38.1,19.4,36.0,560.0,19.0,23.9,32.667,54.0,21.53089,0.0,0.0,2,7,5
2025-05-07 08:00:00,87.0,54.8,20.1,51.0,647.0,16.7,29.4,32.867,55.0,21.9718,0.0,0.0,2,8,5
2025-05-07 09:00:00,85.0,78.2,23.1,79.0,700.0,14.2,34.7,33.267002,53.0,25.630886,0.0,0.0,2,9,5
2025-05-07 10:00:00,83.0,99.4,29.3,114.0,727.0,11.4,39.6,33.667,50.0,26.712873,0.0,0.0,2,10,5
2025-05-07 11:00:00,82.0,116.4,37.5,143.0,701.0,9.1,42.1,33.467,51.0,27.0024,0.0,0.0,2,11,5
2025-05-07 12:00:00,81.0,117.6,41.3,164.0,579.0,7.1,40.7,32.667,54.0,25.364037,0.0,0.0,2,12,5
2025-05-07 13:00:00,81.0,101.3,38.1,178.0,405.0,5.6,36.8,31.667,59.0,25.189713,0.0,0.0,2,13,5
2025-05-07 14:00:00,81.0,81.7,33.6,178.0,282.0,5.1,32.3,30.667,64.0,20.316889,0.0,0.0,2,14,5
2025-05-07 15:00:00,80.0,67.3,27.3,154.0,264.0,6.2,27.1,30.067001,67.0,18.057508,5.0,0.0,2,15,5
2025-05-07 16:00:00,92.0,61.9,23.2,115.0,298.0,8.3,21.2,29.867,67.0,15.192682,85.0,0.0,2,16,5
2025-05-07 17:00:00,106.0,50.6,18.8,87.0,325.0,10.2,17.9,29.667,67.0,18.0,0.0,0.0,2,17,5
2025-05-07 18:00:00,108.0,46.0,16.6,73.0,325.0,13.0,16.1,29.267,69.0,15.856356,0.0,0.0,2,18,5
2025-05-07 19:00:00,99.0,40.7,15.4,53.0,317.0,16.9,13.7,28.867,71.0,13.363711,93.0,0.0,2,19,5
2025-05-07 20:00:00,80.0,37.4,15.4,38.0,306.0,20.7,12.1,28.367,75.0,11.885453,5.0,0.0,2,20,5
2025-05-07 21:00:00,72.0,36.1,15.8,31.0,290.0,24.0,12.3,27.867,79.0,13.009903,10.0,0.0,2,21,5
2025-05-07 22:00:00,71.0,35.7,16.5,28.0,271.0,27.2,13.4,27.667,81.0,10.703569,19.0,0.0,2,22,5
2025-05-07 23:00:00,71.0,34.9,18.7,25.0,253.0,30.3,14.1,27.567001,81.0,10.44,24.0,0.0,2,23,5
2025-05-08 00:00:00,71.0,36.7,21.8,20.0,235.0,33.9,14.0,27.567001,81.0,8.4963045,-1.0,0.0,3,0,5
2025-05-08 01:00:00,71.0,38.0,23.7,16.0,219.0,37.4,13.6,27.467001,81.0,10.685391,0.0,0.0,3,1,5
2025-05-08 02:00:00,72.0,37.0,22.8,14.0,211.0,38.5,13.1,27.567001,81.0,13.0447235,0.0,0.0,3,2,5
2025-05-08 03:00:00,73.0,35.0,21.0,15.0,210.0,35.7,12.2,28.467001,76.0,13.049689,4.0,0.0,3,3,5
2025-05-08 04:00:00,73.0,34.3,19.4,18.0,218.0,30.5,11.3,29.667,69.0,13.324863,0.0,0.0,3,4,5
2025-05-08 05:00:00,74.0,41.9,24.1,12.0,244.0,38.3,14.4,31.067001,62.0,17.072504,0.0,0.0,3,5,5
2025-05-08 06:00:00,74.0,39.6,23.2,21.0,311.0,31.4,16.0,32.067,58.0,19.64228,0.0,0.0,3,6,5
2025-05-08 07:00:00,75.0,42.8,21.5,33.0,397.0,21.7,18.3,32.867,54.0,22.104116,0.0,0.0,3,7,5
2025-05-08 08:00:00,75.0,47.0,19.3,47.0,445.0,13.8,20.1,33.067,53.0,22.870626,0.0,0.0,3,8,5
2025-05-08 09:00:00,75.0,50.3,19.5,64.0,419.0,9.4,21.1,32.867,55.0,24.95452,0.0,0.0,3,9,5
2025-05-08 10:00:00,74.0,51.3,20.8,83.0,356.0,6.7,21.6,32.467,56.0,24.26998,0.0,0.0,3,10,5
2025-05-08 11:00:00,74.0,52.7,22.4,97.0,304.0,4.9,21.4,32.367,57.0,23.688984,0.0,0.0,3,11,5
2025-05-08 12:00:00,72.0,52.7,22.5,104.0,279.0,3.6,20.1,31.467001,61.0,21.470612,0.0,0.0,3,12,5
2025-05-08 13:00:00,71.0,53.6,22.0,105.0,266.0,3.2,18.1,30.667,64.0,20.570463,0.0,0.0,3,13,5
2025-05-08 14:00:00,69.0,52.2,21.3,104.0,269.0,3.4,16.8,29.967001,68.0,17.339897,0.0,0.0,3,14,5
2025-05-08 15:00:00,68.0,53.0,21.2,99.0,300.0,4.1,16.9,29.767,69.0,13.979872,0.0,0.0,3,15,5
2025-05-08 16:00:00,68.0,53.0,21.1,92.0,347.0,5.5,17.6,29.667,70.0,12.181624,0.0,0.0,3,16,5
2025-05-08 17:00:00,67.0,48.7,19.6,85.0,382.0,7.4,18.6,29.567001,70.0,12.24,0.0,0.0,3,17,5
2025-05-08 18:00:00,68.0,50.9,19.6,72.0,396.0,11.1,18.8,29.367,72.0,8.311245,0.0,0.0,3,18,5
2025-05-08 19:00:00,68.0,50.4,19.3,55.0,398.0,16.2,19.0,29.267,73.0,7.5170207,21.0,0.0,3,19,5
2025-05-08 20:00:00,68.0,50.9,19.7,41.0,387.0,20.7,18.9,29.067001,75.0,13.441071,15.0,0.0,3,20,5
2025-05-08 21:00:00,69.0,50.6,20.8,34.0,353.0,24.0,18.2,28.767,76.0,15.124284,0.0,0.0,3,21,5
2025-05-08 22:00:00,69.0,52.5,22.0,31.0,306.0,26.6,17.1,28.667,76.0,13.004921,0.0,0.0,3,22,5
2025-05-08 23:00:00,69.0,54.0,23.2,29.0,273.0,27.9,15.8,28.567001,76.0,14.8257065,0.0,0.0,3,23,5
2025-05-09 00:00:00,70.0,56.1,24.0,29.0,264.0,27.2,14.2,28.067001,79.0,12.88981,5.0,0.0,4,0,5
2025-05-09 01:00:00,70.0,58.0,24.5,30.0,268.0,25.1,12.4,27.867,79.0,3.2599385,12.0,0.0,4,1,5
2025-05-09 02:00:00,70.0,59.0,25.1,31.0,280.0,23.3,11.1,28.267,77.0,6.379216,45.0,0.0,4,2,5
2025-05-09 03:00:00,70.0,59.8,25.5,29.0,296.0,22.6,10.3,28.967001,73.0,11.304229,27.0,0.0,4,3,5
2025-05-09 04:00:00,71.0,61.7,25.7,28.0,320.0,22.2,10.0,29.667,68.0,10.296251,13.0,0.0,4,4,5
2025-05-09 05:00:00,71.0,66.1,30.2,18.0,354.0,30.4,15.6,30.967001,62.0,13.830749,0.0,0.0,4,5,5
2025-05-09 06:00:00,72.0,59.5,31.5,24.0,414.0,27.8,19.5,31.867,61.0,18.514643,0.0,0.0,4,6,5
2025-05-09 07:00:00,73.0,63.3,31.4,34.0,484.0,24.0,24.8,32.667,57.0,20.288164,0.0,0.0,4,7,5
2025-05-09 08:00:00,73.0,87.8,31.7,47.0,520.0,19.8,28.2,33.167,54.0,21.578989,0.0,0.0,4,8,5
2025-05-09 09:00:00,75.0,91.5,30.4,67.0,493.0,14.9,28.1,33.467,52.0,21.485697,0.0,0.0,4,9,5
2025-05-09 10:00:00,75.0,90.8,31.3,90.0,431.0,9.6,26.1,33.667,52.0,21.370783,0.0,0.0,4,10,5
2025-05-09 11:00:00,76.0,92.0,33.5,108.0,374.0,5.6,23.9,33.267002,54.0,21.120682,5.0,0.0,4,11,5
2025-05-09 12:00:00,77.0,89.6,33.9,116.0,330.0,3.7,21.7,32.667,57.0,23.269482,0.0,0.0,4,12,5
2025-05-09 13:00:00,78.0,85.9,33.1,119.0,291.0,3.2,19.4,32.067,59.0,23.269482,0.0,0.0,4,13,5
2025-05-09 14:00:00,79.0,81.0,31.4,117.0,269.0,3.4,17.7,30.867,65.0,21.175837,0.0,0.0,4,14,5
2025-05-09 15:00:00,80.0,76.4,29.5,110.0,274.0,4.1,17.3,30.467001,68.0,15.273505,0.0,0.0,4,15,5
2025-05-09 16:00:00,81.0,74.5,28.4,98.0,295.0,5.6,17.5,30.267,68.0,16.071491,22.0,0.0,4,16,5
2025-05-09 17:00:00,82.0,80.8,30.6,105.0,315.0,7.7,19.6,30.267,67.0,23.110205,0.0,0.0,4,17,5
2025-05-09 18:00:00,83.0,69.4,27.0,88.0,330.0,11.2,18.2,29.667,69.0,20.883102,13.0,0.0,4,18,5
2025-05-09 19:00:00,83.0,59.6,24.3,64.0,342.0,16.1,16.3,29.467001,69.0,23.1774,0.0,0.0,4,19,5
2025-05-09 20:00:00,84.0,57.5,24.0,46.0,344.0,20.0,15.0,29.567001,66.0,16.704155,0.0,0.0,4,20,5
2025-05-09 21:00:00,84.0,57.3,24.5,40.0,326.0,21.9,14.9,29.367,63.0,8.350138,0.0,0.5,4,21,5
2025-05-09 22:00:00,84.0,56.3,25.0,39.0,297.0,22.9,15.3,29.667,63.0,16.965895,0.0,0.0,4,22,5
2025-05-09 23:00:00,85.0,56.0,25.8,39.0,273.0,22.9,15.3,29.167,68.0,10.636766,5.0,0.0,4,23,5
2025-05-10 00:00:00,85.0,55.6,26.4,39.0,263.0,21.7,14.4,28.867,66.0,9.826088,6.0,0.0,5,0,5
2025-05-10 01:00:00,85.0,56.0,26.3,40.0,258.0,19.7,13.0,28.567001,70.0,12.074766,100.0,0.0,5,1,5
2025-05-10 02:00:00,85.0,55.9,26.0,40.0,252.0,18.1,12.0,28.667,70.0,11.885453,86.0,0.0,5,2,5
2025-05-10 03:00:00,85.0,55.9,26.1,38.0,232.0,17.6,11.3,29.567001,64.0,11.720751,6.0,0.0,5,3,5
2025-05-10 04:00:00,85.0,56.1,26.3,35.0,210.0,17.6,10.8,31.067001,57.0,13.556282,60.0,0.0,5,4,5
2025-05-10 05:00:00,86.0,54.6,27.5,28.0,216.0,19.9,11.8,32.867,49.0,16.454008,6.0,0.0,5,5,5
2025-05-10 06:00:00,85.0,55.9,27.9,35.0,285.0,18.5,13.9,33.967,45.0,18.888851,0.0,0.0,5,6,5
2025-05-10 07:00:00,85.0,73.3,30.0,44.0,381.0,16.4,17.0,34.667,43.0,20.545246,0.0,0.0,5,7,5
2025-05-10 08:00:00,85.0,80.3,30.7,58.0,433.0,14.0,19.9,35.267002,40.0,21.129883,0.0,0.0,5,8,5
2025-05-10 09:00:00,85.0,85.9,32.6,79.0,393.0,11.1,22.7,35.467,39.0,22.545315,0.0,0.0,5,9,5
2025-05-10 10:00:00,85.0,90.3,35.3,103.0,308.0,7.9,25.5,35.167,40.0,23.532547,0.0,0.0,5,10,5
2025-05-10 11:00:00,85.0,91.5,36.8,121.0,245.0,5.5,26.8,34.467,42.0,23.363974,0.0,0.0,5,11,5
2025-05-10 12:00:00,86.0,89.9,36.6,130.0,231.0,4.2,25.9,33.367,46.0,22.782625,0.0,0.0,5,12,5
2025-05-10 13:00:00,86.0,88.9,35.9,133.0,238.0,3.8,23.6,32.067,53.0,23.675304,0.0,0.0,5,13,5
2025-05-10 14:00:00,86.0,86.1,34.5,131.0,249.0,4.0,21.3,30.767,62.0,26.141552,0.0,0.0,5,14,5
2025-05-10 15:00:00,86.0,81.7,32.8,121.0,259.0,5.0,19.1,29.867,67.0,26.807312,0.0,0.0,5,15,5
2025-05-10 16:00:00,87.0,77.3,31.2,105.0,272.0,6.6,16.7,29.567001,69.0,26.302181,0.0,0.0,5,16,5
2025-05-10 17:00:00,87.0,59.1,25.1,93.0,281.0,8.9,15.9,29.167,73.0,29.723444,0.0,0.0,5,17,5
2025-05-10 18:00:00,86.0,60.3,25.4,80.0,286.0,11.9,15.4,28.767,76.0,25.40743,0.0,0.0,5,18,5
2025-05-10 19:00:00,86.0,61.5,26.1,62.0,287.0,16.1,14.6,28.767,73.0,20.721119,0.0,0.0,5,19,5
2025-05-10 20:00:00,86.0,62.4,26.9,48.0,283.0,19.1,13.9,28.467001,74.0,20.966715,0.0,0.0,5,20,5
2025-05-10 21:00:00,87.0,63.3,27.5,43.0,271.0,20.1,13.6,28.067001,76.0,24.336637,5.0,0.0,5,21,5
2025-05-10 22:00:00,87.0,61.9,27.9,43.0,253.0,19.9,13.3,28.365,78.0,10.495713,51.0,0.0,5,22,5
2025-05-10 23:00:00,87.0,63.1,28.2,44.0,234.0,18.8,12.7,28.065,80.0,8.669949,29.0,0.0,5,23,5
2025-05-11 00:00:00,87.0,63.3,28.0,47.0,211.0,16.2,11.2,28.065,80.0,7.5599995,0.0,0.0,6,0,5
2025-05-11 01:00:00,88.0,63.3,27.3,52.0,186.0,12.7,9.2,27.765001,82.0,6.849467,0.0,0.0,6,1,5
2025-05-11 02:00:00,88.0,62.2,26.7,56.0,172.0,9.9,7.8,28.215,81.0,7.5942073,25.0,0.0,6,2,5
2025-05-11 03:00:00,88.0,59.3,26.3,58.0,169.0,8.2,7.2,29.215,78.0,10.948973,53.0,0.0,6,3,5
2025-05-11 04:00:00,88.0,57.0,25.9,58.0,176.0,7.2,7.3,30.415,71.0,12.313893,54.0,0.0,6,4,5
2025-05-11 05:00:00,88.0,56.9,25.5,60.0,200.0,6.9,7.9,31.615,65.0,14.039999,43.0,0.0,6,5,5
2025-05-11 06:00:00,88.0,56.0,25.8,59.0,263.0,8.9,9.7,32.914997,64.0,15.807239,44.0,0.0,6,6,5
2025-05-11 07:00:00,87.0,62.4,27.9,60.0,344.0,11.6,12.3,33.515,61.0,17.782686,37.0,0.0,6,7,5
2025-05-11 08:00:00,87.0,71.9,30.0,65.0,387.0,12.8,14.7,33.815,60.0,19.694992,36.0,0.0,6,8,5
2025-05-11 09:00:00,87.0,78.7,31.8,82.0,356.0,11.2,16.8,33.614998,61.0,21.120682,37.0,0.0,6,9,5
2025-05-11 10:00:00,87.0,82.9,33.6,103.0,288.0,8.1,18.8,33.114998,62.0,21.924562,38.0,0.0,6,10,5
2025-05-11 11:00:00,87.0,85.0,35.3,119.0,237.0,5.6,19.7,32.515,62.0,21.434364,34.0,0.0,6,11,5
2025-05-11 12:00:00,87.0,84.1,35.2,123.0,224.0,4.4,18.9,31.465,70.0,20.570463,38.0,0.0,6,12,5
2025-05-11 13:00:00,87.0,81.7,34.2,120.0,227.0,3.7,17.0,30.415,76.0,16.45007,51.0,0.0,6,13,5
2025-05-11 14:00:00,86.0,78.9,33.1,115.0,238.0,3.7,15.4,29.665,76.0,14.759999,55.0,0.0,6,14,5
2025-05-11 15:00:00,86.0,76.4,32.0,108.0,258.0,4.3,14.6,28.915,81.0,14.118243,55.0,0.0,6,15,5
2025-05-11 16:00:00,86.0,74.0,31.0,98.0,285.0,5.6,14.0,28.515001,83.0,12.783802,45.0,0.0,6,16,5
2025-05-11 17:00:00,86.0,106.4,43.9,90.0,305.0,8.2,14.9,28.365,83.0,12.783802,62.0,0.0,6,17,5
2025-05-11 18:00:00,88.0,104.3,43.8,81.0,312.0,11.0,14.8,29.015001,80.0,12.43434,64.0,0.0,6,18,5
2025-05-11 19:00:00,90.0,99.4,43.4,68.0,311.0,14.9,14.7,28.765001,81.0,12.7279215,49.0,0.0,6,19,5
2025-05-11 20:00:00,91.0,95.7,43.5,59.0,302.0,17.8,14.3,28.615,82.0,11.983188,60.0,0.0,6,20,5
2025-05-11 21:00:00,93.0,87.8,43.3,56.0,283.0,19.2,13.4,28.465,83.0,11.792404,62.0,0.0,6,21,5
2025-05-11 22:00:00,94.0,87.5,43.2,56.0,257.0,19.7,12.2,28.415,83.0,11.269782,64.0,0.0,6,22,5
2025-05-11 23:00:00,95.0,86.6,43.1,57.0,232.0,19.2,11.1,28.315,84.0,10.883676,57.0,0.0,6,23,5
2025-05-12 00:00:00,97.0,85.4,42.4,60.0,210.0,17.2,10.3,28.365,84.0,11.885453,46.0,0.0,0,0,5
2025-05-12 01:00:00,98.0,84.3,41.2,64.0,189.0,14.3,9.6,28.265001,85.0,11.753877,65.0,0.0,0,1,5
2025-05-12 02:00:00,99.0,83.8,40.0,67.0,175.0,11.8,9.0,28.615,83.0,12.181625,60.0,0.0,0,2,5
2025-05-12 03:00:00,100.0,82.0,38.8,68.0,169.0,10.2,8.1,29.515001,77.0,13.797913,67.0,0.0,0,3,5
2025-05-12 04:00:00,102.0,80.3,37.7,68.0,169.0,9.0,7.2,30.665,72.0,14.494192,57.0,0.0,0,4,5
2025-05-12 05:00:00,103.0,71.2,35.7,69.0,183.0,8.8,7.5,31.715,66.0,15.827721,53.0,0.0,0,5,5
2025-05-12 06:00:00,104.0,71.2,35.5,73.0,223.0,9.2,9.2,32.815,63.0,18.218275,65.0,0.0,0,6,5
2025-05-12 07:00:00,105.0,85.0,36.8,79.0,276.0,9.8,11.6,33.065,62.0,19.386593,64.0,0.0,0,7,5
2025-05-12 08:00:00,106.0,89.6,36.0,87.0,305.0,9.6,13.6,33.164997,62.0,20.570463,65.0,0.0,0,8,5
2025-05-12 09:00:00,107.0,89.6,35.4,99.0,288.0,8.0,14.9,32.965,62.0,20.767975,65.0,0.0,0,9,5
2025-05-12 10:00:00,107.0,92.2,35.2,112.0,248.0,5.7,15.9,32.765,63.0,21.068459,62.0,0.0,0,10,5
2025-05-12 11:00:00,107.0,95.9,35.2,121.0,219.0,3.9,16.2,32.015,66.0,20.674156,58.0,0.0,0,11,5
2025-05-12 12:00:00,107.0,102.9,34.8,122.0,214.0,3.1,15.6,31.365,70.0,18.440998,65.0,0.0,0,12,5
2025-05-12 13:00:00,107.0,100.8,33.5,119.0,219.0,2.9,14.4,30.515001,73.0,16.704155,68.0,0.0,0,13,5
2025-05-12 14:00:00,107.0,96.2,31.8,115.0,228.0,3.2,13.4,29.615,77.0,16.199999,65.0,0.0,0,14,5
2025-05-12 15:00:00,107.0,92.0,29.9,110.0,240.0,3.8,13.0,29.065,79.0,15.192682,64.0,0.0,0,15,5
2025-05-12 16:00:00,107.0,85.4,27.6,104.0,256.0,4.8,12.7,28.865,78.0,13.979872,58.0,0.0,0,16,5
2025-05-12 17:00:00,106.0,68.5,22.1,97.0,269.0,6.4,13.2,28.615,79.0,13.684735,64.0,0.0,0,17,5
2025-05-12 18:00:00,104.0,59.5,20.0,90.0,276.0,8.5,13.4,28.665,79.0,11.165805,59.0,0.0,0,18,5
2025-05-12 19:00:00,101.0,50.2,18.4,81.0,280.0,11.4,13.6,28.415,81.0,10.495713,55.0,0.0,0,19,5
2025-05-12 20:00:00,99.0,42.4,17.6,73.0,282.0,13.7,13.4,28.165,82.0,9.504273,48.0,0.0,0,20,5
2025-05-12 21:00:00,97.0,35.6,17.2,69.0,285.0,15.0,12.6,27.815,85.0,8.891344,48.0,0.0,0,21,5
